Datum von;(Uhrzeit) von;Zeitzone;(Uhrzeit) bis;Zeitzone;ID AEP in €/MWh
06.01.2024;16:15;CET;16:30;CET;143,250
06.01.2024;16:30;CET;16:45;CET;130,730
06.01.2024;16:45;CET;17:00;CET;126,810
06.01.2024;17:00;CET;17:15;CET;117,340
06.01.2024;17:15;CET;17:30;CET;107,210
06.01.2024;17:30;CET;17:45;CET;116,780
06.01.2024;17:45;CET;18:00;CET;121,680
06.01.2024;18:00;CET;18:15;CET;168,370
06.01.2024;18:15;CET;18:30;CET;190,400
06.01.2024;18:30;CET;18:45;CET;163,210
06.01.2024;18:45;CET;19:00;CET;128,580
06.01.2024;19:00;CET;19:15;CET;146,240
06.01.2024;19:15;CET;19:30;CET;118,040
06.01.2024;19:30;CET;19:45;CET;122,570
06.01.2024;19:45;CET;20:00;CET;87,310
06.01.2024;20:00;CET;20:15;CET;91,690
06.01.2024;20:15;CET;20:30;CET;85,370
06.01.2024;20:30;CET;20:45;CET;93,940
06.01.2024;20:45;CET;21:00;CET;82,210
06.01.2024;21:00;CET;21:15;CET;136,420
06.01.2024;21:15;CET;21:30;CET;112,850
06.01.2024;21:30;CET;21:45;CET;112,340
06.01.2024;21:45;CET;22:00;CET;92,180
06.01.2024;22:00;CET;22:15;CET;105,950
06.01.2024;22:15;CET;22:30;CET;102,300
06.01.2024;22:30;CET;22:45;CET;113,100
06.01.2024;22:45;CET;23:00;CET;90,620
06.01.2024;23:00;CET;23:15;CET;97,970
06.01.2024;23:15;CET;23:30;CET;95,310
06.01.2024;23:30;CET;23:45;CET;110,440
06.01.2024;23:45;CET;00:00;CET;93,390
07.01.2024;00:00;CET;00:15;CET;98,630
07.01.2024;00:15;CET;00:30;CET;85,820
07.01.2024;00:30;CET;00:45;CET;75,390
07.01.2024;00:45;CET;01:00;CET;80,590
07.01.2024;01:00;CET;01:15;CET;87,940
07.01.2024;01:15;CET;01:30;CET;94,540
07.01.2024;01:30;CET;01:45;CET;91,350
07.01.2024;01:45;CET;02:00;CET;85,640
07.01.2024;02:00;CET;02:15;CET;103,810
07.01.2024;02:15;CET;02:30;CET;110,130
07.01.2024;02:30;CET;02:45;CET;91,370
07.01.2024;02:45;CET;03:00;CET;102,110
07.01.2024;03:00;CET;03:15;CET;98,000
07.01.2024;03:15;CET;03:30;CET;85,170
07.01.2024;03:30;CET;03:45;CET;76,650
07.01.2024;03:45;CET;04:00;CET;76,170
07.01.2024;04:00;CET;04:15;CET;102,830
07.01.2024;04:15;CET;04:30;CET;86,190
07.01.2024;04:30;CET;04:45;CET;85,650
07.01.2024;04:45;CET;05:00;CET;77,480
07.01.2024;05:00;CET;05:15;CET;82,720
07.01.2024;05:15;CET;05:30;CET;81,650
07.01.2024;05:30;CET;05:45;CET;81,000
07.01.2024;05:45;CET;06:00;CET;81,230
07.01.2024;06:00;CET;06:15;CET;69,280
07.01.2024;06:15;CET;06:30;CET;61,160
07.01.2024;06:30;CET;06:45;CET;74,830
07.01.2024;06:45;CET;07:00;CET;76,110
07.01.2024;07:00;CET;07:15;CET;58,610
07.01.2024;07:15;CET;07:30;CET;60,520
07.01.2024;07:30;CET;07:45;CET;70,690
07.01.2024;07:45;CET;08:00;CET;70,740
07.01.2024;08:00;CET;08:15;CET;67,820
07.01.2024;08:15;CET;08:30;CET;84,490
07.01.2024;08:30;CET;08:45;CET;107,210
07.01.2024;08:45;CET;09:00;CET;114,490
07.01.2024;09:00;CET;09:15;CET;100,800
07.01.2024;09:15;CET;09:30;CET;67,580
07.01.2024;09:30;CET;09:45;CET;96,960
07.01.2024;09:45;CET;10:00;CET;107,830
07.01.2024;10:00;CET;10:15;CET;102,060
07.01.2024;10:15;CET;10:30;CET;103,300
07.01.2024;10:30;CET;10:45;CET;110,220
07.01.2024;10:45;CET;11:00;CET;127,000
07.01.2024;11:00;CET;11:15;CET;124,510
07.01.2024;11:15;CET;11:30;CET;100,930
07.01.2024;11:30;CET;11:45;CET;91,630
07.01.2024;11:45;CET;12:00;CET;104,810
07.01.2024;12:00;CET;12:15;CET;129,540
07.01.2024;12:15;CET;12:30;CET;121,090
07.01.2024;12:30;CET;12:45;CET;109,050
07.01.2024;12:45;CET;13:00;CET;107,390
07.01.2024;13:00;CET;13:15;CET;130,270
07.01.2024;13:15;CET;13:30;CET;128,130
07.01.2024;13:30;CET;13:45;CET;135,140
07.01.2024;13:45;CET;14:00;CET;133,080
07.01.2024;14:00;CET;14:15;CET;135,350
07.01.2024;14:15;CET;14:30;CET;134,910
07.01.2024;14:30;CET;14:45;CET;131,470
07.01.2024;14:45;CET;15:00;CET;129,040
07.01.2024;15:00;CET;15:15;CET;114,860
07.01.2024;15:15;CET;15:30;CET;128,110
07.01.2024;15:30;CET;15:45;CET;136,980
07.01.2024;15:45;CET;16:00;CET;141,490
07.01.2024;16:00;CET;16:15;CET;136,830
07.01.2024;16:15;CET;16:30;CET;138,500
07.01.2024;16:30;CET;16:45;CET;116,750
07.01.2024;16:45;CET;17:00;CET;106,100
07.01.2024;17:00;CET;17:15;CET;100,400
07.01.2024;17:15;CET;17:30;CET;93,580
07.01.2024;17:30;CET;17:45;CET;100,940
07.01.2024;17:45;CET;18:00;CET;110,990
07.01.2024;18:00;CET;18:15;CET;122,680
07.01.2024;18:15;CET;18:30;CET;78,680
07.01.2024;18:30;CET;18:45;CET;72,780
07.01.2024;18:45;CET;19:00;CET;61,080
07.01.2024;19:00;CET;19:15;CET;71,810
07.01.2024;19:15;CET;19:30;CET;64,960
07.01.2024;19:30;CET;19:45;CET;69,310
07.01.2024;19:45;CET;20:00;CET;67,990
07.01.2024;20:00;CET;20:15;CET;93,000
07.01.2024;20:15;CET;20:30;CET;77,520
07.01.2024;20:30;CET;20:45;CET;85,280
07.01.2024;20:45;CET;21:00;CET;60,170
07.01.2024;21:00;CET;21:15;CET;94,180
07.01.2024;21:15;CET;21:30;CET;116,130
07.01.2024;21:30;CET;21:45;CET;127,710
07.01.2024;21:45;CET;22:00;CET;120,790
07.01.2024;22:00;CET;22:15;CET;97,230
07.01.2024;22:15;CET;22:30;CET;85,280
07.01.2024;22:30;CET;22:45;CET;85,100
07.01.2024;22:45;CET;23:00;CET;80,570
07.01.2024;23:00;CET;23:15;CET;89,860
07.01.2024;23:15;CET;23:30;CET;74,020
07.01.2024;23:30;CET;23:45;CET;65,170
07.01.2024;23:45;CET;00:00;CET;88,890
08.01.2024;00:00;CET;00:15;CET;78,200
08.01.2024;00:15;CET;00:30;CET;80,160
08.01.2024;00:30;CET;00:45;CET;52,710
08.01.2024;00:45;CET;01:00;CET;12,060
08.01.2024;01:00;CET;01:15;CET;75,730
08.01.2024;01:15;CET;01:30;CET;54,640
08.01.2024;01:30;CET;01:45;CET;53,140
08.01.2024;01:45;CET;02:00;CET;42,590
08.01.2024;02:00;CET;02:15;CET;78,510
08.01.2024;02:15;CET;02:30;CET;47,750
08.01.2024;02:30;CET;02:45;CET;18,490
08.01.2024;02:45;CET;03:00;CET;14,210
08.01.2024;03:00;CET;03:15;CET;48,660
08.01.2024;03:15;CET;03:30;CET;45,880
08.01.2024;03:30;CET;03:45;CET;31,470
08.01.2024;03:45;CET;04:00;CET;35,130
08.01.2024;04:00;CET;04:15;CET;26,650
08.01.2024;04:15;CET;04:30;CET;38,620
08.01.2024;04:30;CET;04:45;CET;41,920
08.01.2024;04:45;CET;05:00;CET;67,260
08.01.2024;05:00;CET;05:15;CET;74,170
08.01.2024;05:15;CET;05:30;CET;85,250
08.01.2024;05:30;CET;05:45;CET;87,760
08.01.2024;05:45;CET;06:00;CET;89,450
08.01.2024;06:00;CET;06:15;CET;76,780
08.01.2024;06:15;CET;06:30;CET;81,150
08.01.2024;06:30;CET;06:45;CET;70,980
08.01.2024;06:45;CET;07:00;CET;97,410
08.01.2024;07:00;CET;07:15;CET;73,080
08.01.2024;07:15;CET;07:30;CET;78,440
08.01.2024;07:30;CET;07:45;CET;94,700
08.01.2024;07:45;CET;08:00;CET;112,340
08.01.2024;08:00;CET;08:15;CET;122,650
08.01.2024;08:15;CET;08:30;CET;132,560
08.01.2024;08:30;CET;08:45;CET;99,290
08.01.2024;08:45;CET;09:00;CET;69,270
08.01.2024;09:00;CET;09:15;CET;99,840
08.01.2024;09:15;CET;09:30;CET;125,280
08.01.2024;09:30;CET;09:45;CET;188,340
08.01.2024;09:45;CET;10:00;CET;141,000
08.01.2024;10:00;CET;10:15;CET;138,200
08.01.2024;10:15;CET;10:30;CET;128,400
08.01.2024;10:30;CET;10:45;CET;178,610
08.01.2024;10:45;CET;11:00;CET;139,420
08.01.2024;11:00;CET;11:15;CET;132,830
08.01.2024;11:15;CET;11:30;CET;120,050
08.01.2024;11:30;CET;11:45;CET;106,210
08.01.2024;11:45;CET;12:00;CET;73,870
08.01.2024;12:00;CET;12:15;CET;143,410
08.01.2024;12:15;CET;12:30;CET;103,680
08.01.2024;12:30;CET;12:45;CET;106,020
08.01.2024;12:45;CET;13:00;CET;102,810
08.01.2024;13:00;CET;13:15;CET;110,700
08.01.2024;13:15;CET;13:30;CET;76,810
08.01.2024;13:30;CET;13:45;CET;52,450
08.01.2024;13:45;CET;14:00;CET;53,220
08.01.2024;14:00;CET;14:15;CET;67,060
08.01.2024;14:15;CET;14:30;CET;79,740
08.01.2024;14:30;CET;14:45;CET;87,360
08.01.2024;14:45;CET;15:00;CET;91,490
08.01.2024;15:00;CET;15:15;CET;55,470
08.01.2024;15:15;CET;15:30;CET;36,320
08.01.2024;15:30;CET;15:45;CET;77,730
08.01.2024;15:45;CET;16:00;CET;93,490
08.01.2024;16:00;CET;16:15;CET;32,090
08.01.2024;16:15;CET;16:30;CET;54,580
08.01.2024;16:30;CET;16:45;CET;65,270
08.01.2024;16:45;CET;17:00;CET;77,360
08.01.2024;17:00;CET;17:15;CET;81,990
08.01.2024;17:15;CET;17:30;CET;85,740
08.01.2024;17:30;CET;17:45;CET;127,530
08.01.2024;17:45;CET;18:00;CET;133,830
08.01.2024;18:00;CET;18:15;CET;129,260
08.01.2024;18:15;CET;18:30;CET;102,150
08.01.2024;18:30;CET;18:45;CET;98,780
08.01.2024;18:45;CET;19:00;CET;110,690
08.01.2024;19:00;CET;19:15;CET;82,890
08.01.2024;19:15;CET;19:30;CET;86,780
08.01.2024;19:30;CET;19:45;CET;58,340
08.01.2024;19:45;CET;20:00;CET;66,180
08.01.2024;20:00;CET;20:15;CET;102,060
08.01.2024;20:15;CET;20:30;CET;104,180
08.01.2024;20:30;CET;20:45;CET;101,880
08.01.2024;20:45;CET;21:00;CET;79,300
08.01.2024;21:00;CET;21:15;CET;93,080
08.01.2024;21:15;CET;21:30;CET;115,460
08.01.2024;21:30;CET;21:45;CET;119,060
08.01.2024;21:45;CET;22:00;CET;82,800
08.01.2024;22:00;CET;22:15;CET;98,360
08.01.2024;22:15;CET;22:30;CET;57,630
08.01.2024;22:30;CET;22:45;CET;78,400
08.01.2024;22:45;CET;23:00;CET;83,540
08.01.2024;23:00;CET;23:15;CET;94,350
08.01.2024;23:15;CET;23:30;CET;92,770
08.01.2024;23:30;CET;23:45;CET;96,350
08.01.2024;23:45;CET;00:00;CET;84,890
09.01.2024;00:00;CET;00:15;CET;94,000
09.01.2024;00:15;CET;00:30;CET;96,100
09.01.2024;00:30;CET;00:45;CET;83,150
09.01.2024;00:45;CET;01:00;CET;90,150
09.01.2024;01:00;CET;01:15;CET;87,890
09.01.2024;01:15;CET;01:30;CET;89,360
09.01.2024;01:30;CET;01:45;CET;89,620
09.01.2024;01:45;CET;02:00;CET;94,160
09.01.2024;02:00;CET;02:15;CET;80,520
09.01.2024;02:15;CET;02:30;CET;95,140
09.01.2024;02:30;CET;02:45;CET;91,130
09.01.2024;02:45;CET;03:00;CET;93,860
09.01.2024;03:00;CET;03:15;CET;86,200
09.01.2024;03:15;CET;03:30;CET;86,290
09.01.2024;03:30;CET;03:45;CET;93,930
09.01.2024;03:45;CET;04:00;CET;93,080
09.01.2024;04:00;CET;04:15;CET;81,460
09.01.2024;04:15;CET;04:30;CET;68,770
09.01.2024;04:30;CET;04:45;CET;50,660
09.01.2024;04:45;CET;05:00;CET;57,480
09.01.2024;05:00;CET;05:15;CET;60,220
09.01.2024;05:15;CET;05:30;CET;81,080
09.01.2024;05:30;CET;05:45;CET;80,720
09.01.2024;05:45;CET;06:00;CET;96,810
09.01.2024;06:00;CET;06:15;CET;86,580
09.01.2024;06:15;CET;06:30;CET;90,330
09.01.2024;06:30;CET;06:45;CET;103,480
09.01.2024;06:45;CET;07:00;CET;128,860
09.01.2024;07:00;CET;07:15;CET;86,210
09.01.2024;07:15;CET;07:30;CET;113,600
09.01.2024;07:30;CET;07:45;CET;104,280
09.01.2024;07:45;CET;08:00;CET;107,900
09.01.2024;08:00;CET;08:15;CET;116,130
09.01.2024;08:15;CET;08:30;CET;133,660
09.01.2024;08:30;CET;08:45;CET;180,260
09.01.2024;08:45;CET;09:00;CET;171,790
09.01.2024;09:00;CET;09:15;CET;222,730
09.01.2024;09:15;CET;09:30;CET;247,030
09.01.2024;09:30;CET;09:45;CET;269,660
09.01.2024;09:45;CET;10:00;CET;211,760
09.01.2024;10:00;CET;10:15;CET;230,190
09.01.2024;10:15;CET;10:30;CET;224,550
09.01.2024;10:30;CET;10:45;CET;235,660
09.01.2024;10:45;CET;11:00;CET;253,200
09.01.2024;11:00;CET;11:15;CET;184,750
09.01.2024;11:15;CET;11:30;CET;91,210
09.01.2024;11:30;CET;11:45;CET;88,560
09.01.2024;11:45;CET;12:00;CET;93,160
09.01.2024;12:00;CET;12:15;CET;105,940
09.01.2024;12:15;CET;12:30;CET;94,640
09.01.2024;12:30;CET;12:45;CET;94,950
09.01.2024;12:45;CET;13:00;CET;91,940
09.01.2024;13:00;CET;13:15;CET;83,550
09.01.2024;13:15;CET;13:30;CET;82,990
09.01.2024;13:30;CET;13:45;CET;85,970
09.01.2024;13:45;CET;14:00;CET;108,510
09.01.2024;14:00;CET;14:15;CET;82,630
09.01.2024;14:15;CET;14:30;CET;92,830
09.01.2024;14:30;CET;14:45;CET;130,420
09.01.2024;14:45;CET;15:00;CET;144,210
09.01.2024;15:00;CET;15:15;CET;131,970
09.01.2024;15:15;CET;15:30;CET;165,530
09.01.2024;15:30;CET;15:45;CET;157,840
09.01.2024;15:45;CET;16:00;CET;151,540
09.01.2024;16:00;CET;16:15;CET;258,620
09.01.2024;16:15;CET;16:30;CET;169,860
09.01.2024;16:30;CET;16:45;CET;94,980
09.01.2024;16:45;CET;17:00;CET;107,410
09.01.2024;17:00;CET;17:15;CET;105,460
09.01.2024;17:15;CET;17:30;CET;94,700
09.01.2024;17:30;CET;17:45;CET;120,320
09.01.2024;17:45;CET;18:00;CET;116,660
09.01.2024;18:00;CET;18:15;CET;126,540
09.01.2024;18:15;CET;18:30;CET;115,370
09.01.2024;18:30;CET;18:45;CET;107,230
09.01.2024;18:45;CET;19:00;CET;105,890
09.01.2024;19:00;CET;19:15;CET;114,930
09.01.2024;19:15;CET;19:30;CET;118,460
09.01.2024;19:30;CET;19:45;CET;114,090
09.01.2024;19:45;CET;20:00;CET;120,170
09.01.2024;20:00;CET;20:15;CET;138,040
09.01.2024;20:15;CET;20:30;CET;131,410
09.01.2024;20:30;CET;20:45;CET;121,360
09.01.2024;20:45;CET;21:00;CET;98,290
09.01.2024;21:00;CET;21:15;CET;115,580
09.01.2024;21:15;CET;21:30;CET;92,830
09.01.2024;21:30;CET;21:45;CET;101,370
09.01.2024;21:45;CET;22:00;CET;96,570
09.01.2024;22:00;CET;22:15;CET;109,950
09.01.2024;22:15;CET;22:30;CET;107,100
09.01.2024;22:30;CET;22:45;CET;91,380
09.01.2024;22:45;CET;23:00;CET;91,240
09.01.2024;23:00;CET;23:15;CET;101,250
09.01.2024;23:15;CET;23:30;CET;95,530
09.01.2024;23:30;CET;23:45;CET;87,980
09.01.2024;23:45;CET;00:00;CET;76,370
10.01.2024;00:00;CET;00:15;CET;93,070
10.01.2024;00:15;CET;00:30;CET;94,090
10.01.2024;00:30;CET;00:45;CET;87,610
10.01.2024;00:45;CET;01:00;CET;97,290
10.01.2024;01:00;CET;01:15;CET;117,730
10.01.2024;01:15;CET;01:30;CET;117,020
10.01.2024;01:30;CET;01:45;CET;111,980
10.01.2024;01:45;CET;02:00;CET;103,350
10.01.2024;02:00;CET;02:15;CET;100,980
10.01.2024;02:15;CET;02:30;CET;79,720
10.01.2024;02:30;CET;02:45;CET;76,430
10.01.2024;02:45;CET;03:00;CET;77,070
10.01.2024;03:00;CET;03:15;CET;94,250
10.01.2024;03:15;CET;03:30;CET;85,570
10.01.2024;03:30;CET;03:45;CET;80,430
10.01.2024;03:45;CET;04:00;CET;89,530
10.01.2024;04:00;CET;04:15;CET;81,410
10.01.2024;04:15;CET;04:30;CET;81,030
10.01.2024;04:30;CET;04:45;CET;81,310
10.01.2024;04:45;CET;05:00;CET;83,360
10.01.2024;05:00;CET;05:15;CET;70,970
10.01.2024;05:15;CET;05:30;CET;90,890
10.01.2024;05:30;CET;05:45;CET;97,810
10.01.2024;05:45;CET;06:00;CET;92,160
10.01.2024;06:00;CET;06:15;CET;98,880
10.01.2024;06:15;CET;06:30;CET;95,780
10.01.2024;06:30;CET;06:45;CET;91,550
10.01.2024;06:45;CET;07:00;CET;87,780
10.01.2024;07:00;CET;07:15;CET;96,580
10.01.2024;07:15;CET;07:30;CET;143,850
10.01.2024;07:30;CET;07:45;CET;144,320
10.01.2024;07:45;CET;08:00;CET;145,830
10.01.2024;08:00;CET;08:15;CET;131,910
10.01.2024;08:15;CET;08:30;CET;203,870
10.01.2024;08:30;CET;08:45;CET;220,450
10.01.2024;08:45;CET;09:00;CET;203,900
10.01.2024;09:00;CET;09:15;CET;515,050
10.01.2024;09:15;CET;09:30;CET;291,340
10.01.2024;09:30;CET;09:45;CET;219,030
10.01.2024;09:45;CET;10:00;CET;170,130
10.01.2024;10:00;CET;10:15;CET;148,860
10.01.2024;10:15;CET;10:30;CET;117,200
10.01.2024;10:30;CET;10:45;CET;137,030
10.01.2024;10:45;CET;11:00;CET;111,480
10.01.2024;11:00;CET;11:15;CET;147,340
10.01.2024;11:15;CET;11:30;CET;129,620
10.01.2024;11:30;CET;11:45;CET;140,090
10.01.2024;11:45;CET;12:00;CET;138,310
10.01.2024;12:00;CET;12:15;CET;145,750
10.01.2024;12:15;CET;12:30;CET;172,560
10.01.2024;12:30;CET;12:45;CET;147,670
10.01.2024;12:45;CET;13:00;CET;155,920
10.01.2024;13:00;CET;13:15;CET;131,780
10.01.2024;13:15;CET;13:30;CET;120,060
10.01.2024;13:30;CET;13:45;CET;102,580
10.01.2024;13:45;CET;14:00;CET;93,950
10.01.2024;14:00;CET;14:15;CET;96,060
10.01.2024;14:15;CET;14:30;CET;99,160
10.01.2024;14:30;CET;14:45;CET;108,560
10.01.2024;14:45;CET;15:00;CET;135,180
10.01.2024;15:00;CET;15:15;CET;106,850
10.01.2024;15:15;CET;15:30;CET;121,950
10.01.2024;15:30;CET;15:45;CET;169,350
10.01.2024;15:45;CET;16:00;CET;179,700
10.01.2024;16:00;CET;16:15;CET;120,710
10.01.2024;16:15;CET;16:30;CET;146,330
10.01.2024;16:30;CET;16:45;CET;127,710
10.01.2024;16:45;CET;17:00;CET;94,070
10.01.2024;17:00;CET;17:15;CET;101,220
10.01.2024;17:15;CET;17:30;CET;98,510
10.01.2024;17:30;CET;17:45;CET;106,230
10.01.2024;17:45;CET;18:00;CET;121,880
10.01.2024;18:00;CET;18:15;CET;106,010
10.01.2024;18:15;CET;18:30;CET;100,980
10.01.2024;18:30;CET;18:45;CET;90,790
10.01.2024;18:45;CET;19:00;CET;98,630
10.01.2024;19:00;CET;19:15;CET;101,290
10.01.2024;19:15;CET;19:30;CET;109,210
10.01.2024;19:30;CET;19:45;CET;114,590
10.01.2024;19:45;CET;20:00;CET;125,300
10.01.2024;20:00;CET;20:15;CET;119,140
10.01.2024;20:15;CET;20:30;CET;112,190
10.01.2024;20:30;CET;20:45;CET;88,330
10.01.2024;20:45;CET;21:00;CET;88,530
10.01.2024;21:00;CET;21:15;CET;123,220
10.01.2024;21:15;CET;21:30;CET;127,640
10.01.2024;21:30;CET;21:45;CET;138,470
10.01.2024;21:45;CET;22:00;CET;120,850
10.01.2024;22:00;CET;22:15;CET;98,530
10.01.2024;22:15;CET;22:30;CET;86,800
10.01.2024;22:30;CET;22:45;CET;94,960
10.01.2024;22:45;CET;23:00;CET;94,640
10.01.2024;23:00;CET;23:15;CET;102,320
10.01.2024;23:15;CET;23:30;CET;85,010
10.01.2024;23:30;CET;23:45;CET;84,230
10.01.2024;23:45;CET;00:00;CET;92,180
11.01.2024;00:00;CET;00:15;CET;94,570
11.01.2024;00:15;CET;00:30;CET;95,460
11.01.2024;00:30;CET;00:45;CET;76,690
11.01.2024;00:45;CET;01:00;CET;69,900
11.01.2024;01:00;CET;01:15;CET;103,110
11.01.2024;01:15;CET;01:30;CET;82,500
11.01.2024;01:30;CET;01:45;CET;82,750
11.01.2024;01:45;CET;02:00;CET;79,940
11.01.2024;02:00;CET;02:15;CET;112,390
11.01.2024;02:15;CET;02:30;CET;93,860
11.01.2024;02:30;CET;02:45;CET;89,000
11.01.2024;02:45;CET;03:00;CET;87,180
11.01.2024;03:00;CET;03:15;CET;99,590
11.01.2024;03:15;CET;03:30;CET;94,180
11.01.2024;03:30;CET;03:45;CET;103,380
11.01.2024;03:45;CET;04:00;CET;99,890
11.01.2024;04:00;CET;04:15;CET;92,080
11.01.2024;04:15;CET;04:30;CET;97,450
11.01.2024;04:30;CET;04:45;CET;100,540
11.01.2024;04:45;CET;05:00;CET;106,470
11.01.2024;05:00;CET;05:15;CET;94,730
11.01.2024;05:15;CET;05:30;CET;91,720
11.01.2024;05:30;CET;05:45;CET;89,930
11.01.2024;05:45;CET;06:00;CET;93,590
11.01.2024;06:00;CET;06:15;CET;89,510
11.01.2024;06:15;CET;06:30;CET;97,000
11.01.2024;06:30;CET;06:45;CET;94,620
11.01.2024;06:45;CET;07:00;CET;98,220
11.01.2024;07:00;CET;07:15;CET;78,460
11.01.2024;07:15;CET;07:30;CET;88,400
11.01.2024;07:30;CET;07:45;CET;103,760
11.01.2024;07:45;CET;08:00;CET;89,710
11.01.2024;08:00;CET;08:15;CET;108,310
11.01.2024;08:15;CET;08:30;CET;106,120
11.01.2024;08:30;CET;08:45;CET;97,150
11.01.2024;08:45;CET;09:00;CET;106,160
11.01.2024;09:00;CET;09:15;CET;119,960
11.01.2024;09:15;CET;09:30;CET;103,080
11.01.2024;09:30;CET;09:45;CET;92,080
11.01.2024;09:45;CET;10:00;CET;97,510
11.01.2024;10:00;CET;10:15;CET;117,180
11.01.2024;10:15;CET;10:30;CET;110,100
11.01.2024;10:30;CET;10:45;CET;100,290
11.01.2024;10:45;CET;11:00;CET;89,610
11.01.2024;11:00;CET;11:15;CET;101,450
11.01.2024;11:15;CET;11:30;CET;91,810
11.01.2024;11:30;CET;11:45;CET;84,810
11.01.2024;11:45;CET;12:00;CET;84,170
11.01.2024;12:00;CET;12:15;CET;90,890
11.01.2024;12:15;CET;12:30;CET;105,900
11.01.2024;12:30;CET;12:45;CET;123,790
11.01.2024;12:45;CET;13:00;CET;126,200
11.01.2024;13:00;CET;13:15;CET;97,250
11.01.2024;13:15;CET;13:30;CET;109,890
11.01.2024;13:30;CET;13:45;CET;101,770
11.01.2024;13:45;CET;14:00;CET;98,620
11.01.2024;14:00;CET;14:15;CET;98,130
11.01.2024;14:15;CET;14:30;CET;101,500
11.01.2024;14:30;CET;14:45;CET;107,120
11.01.2024;14:45;CET;15:00;CET;115,920
11.01.2024;15:00;CET;15:15;CET;84,280
11.01.2024;15:15;CET;15:30;CET;111,890
11.01.2024;15:30;CET;15:45;CET;121,450
11.01.2024;15:45;CET;16:00;CET;128,290
11.01.2024;16:00;CET;16:15;CET;104,080
11.01.2024;16:15;CET;16:30;CET;107,090
11.01.2024;16:30;CET;16:45;CET;112,340
11.01.2024;16:45;CET;17:00;CET;112,780
11.01.2024;17:00;CET;17:15;CET;122,680
11.01.2024;17:15;CET;17:30;CET;143,260
11.01.2024;17:30;CET;17:45;CET;168,300
11.01.2024;17:45;CET;18:00;CET;184,700
11.01.2024;18:00;CET;18:15;CET;132,070
11.01.2024;18:15;CET;18:30;CET;130,540
11.01.2024;18:30;CET;18:45;CET;117,840
11.01.2024;18:45;CET;19:00;CET;117,140
11.01.2024;19:00;CET;19:15;CET;103,700
11.01.2024;19:15;CET;19:30;CET;120,060
11.01.2024;19:30;CET;19:45;CET;102,320
11.01.2024;19:45;CET;20:00;CET;101,390
11.01.2024;20:00;CET;20:15;CET;131,850
11.01.2024;20:15;CET;20:30;CET;115,340
11.01.2024;20:30;CET;20:45;CET;107,700
11.01.2024;20:45;CET;21:00;CET;102,580
11.01.2024;21:00;CET;21:15;CET;121,820
11.01.2024;21:15;CET;21:30;CET;111,430
11.01.2024;21:30;CET;21:45;CET;90,220
11.01.2024;21:45;CET;22:00;CET;85,180
11.01.2024;22:00;CET;22:15;CET;125,840
11.01.2024;22:15;CET;22:30;CET;233,850
11.01.2024;22:30;CET;22:45;CET;140,290
11.01.2024;22:45;CET;23:00;CET;128,890
11.01.2024;23:00;CET;23:15;CET;222,700
11.01.2024;23:15;CET;23:30;CET;130,820
11.01.2024;23:30;CET;23:45;CET;160,750
11.01.2024;23:45;CET;00:00;CET;151,110
12.01.2024;00:00;CET;00:15;CET;136,110
12.01.2024;00:15;CET;00:30;CET;102,320
12.01.2024;00:30;CET;00:45;CET;99,240
12.01.2024;00:45;CET;01:00;CET;91,220
12.01.2024;01:00;CET;01:15;CET;97,310
12.01.2024;01:15;CET;01:30;CET;109,400
12.01.2024;01:30;CET;01:45;CET;93,850
12.01.2024;01:45;CET;02:00;CET;88,670
12.01.2024;02:00;CET;02:15;CET;111,180
12.01.2024;02:15;CET;02:30;CET;87,280
12.01.2024;02:30;CET;02:45;CET;82,890
12.01.2024;02:45;CET;03:00;CET;86,890
12.01.2024;03:00;CET;03:15;CET;92,100
12.01.2024;03:15;CET;03:30;CET;93,630
12.01.2024;03:30;CET;03:45;CET;90,150
12.01.2024;03:45;CET;04:00;CET;87,300
12.01.2024;04:00;CET;04:15;CET;85,950
12.01.2024;04:15;CET;04:30;CET;92,080
12.01.2024;04:30;CET;04:45;CET;91,650
12.01.2024;04:45;CET;05:00;CET;94,550
12.01.2024;05:00;CET;05:15;CET;83,430
12.01.2024;05:15;CET;05:30;CET;86,070
12.01.2024;05:30;CET;05:45;CET;87,370
12.01.2024;05:45;CET;06:00;CET;86,600
12.01.2024;06:00;CET;06:15;CET;94,770
12.01.2024;06:15;CET;06:30;CET;106,760
12.01.2024;06:30;CET;06:45;CET;111,100
12.01.2024;06:45;CET;07:00;CET;120,580
12.01.2024;07:00;CET;07:15;CET;127,580
12.01.2024;07:15;CET;07:30;CET;141,550
12.01.2024;07:30;CET;07:45;CET;121,870
12.01.2024;07:45;CET;08:00;CET;126,380
12.01.2024;08:00;CET;08:15;CET;112,800
12.01.2024;08:15;CET;08:30;CET;125,150
12.01.2024;08:30;CET;08:45;CET;138,730
12.01.2024;08:45;CET;09:00;CET;188,210
12.01.2024;09:00;CET;09:15;CET;169,990
12.01.2024;09:15;CET;09:30;CET;117,200
12.01.2024;09:30;CET;09:45;CET;101,890
12.01.2024;09:45;CET;10:00;CET;108,330
12.01.2024;10:00;CET;10:15;CET;131,030
12.01.2024;10:15;CET;10:30;CET;160,200
12.01.2024;10:30;CET;10:45;CET;138,590
12.01.2024;10:45;CET;11:00;CET;127,470
12.01.2024;11:00;CET;11:15;CET;127,440
12.01.2024;11:15;CET;11:30;CET;133,020
