Datum;Von;Bis;kW;;;
08.04.2024 08:45;;;272,1;;08.04.2024 08:30;272,1
08.04.2024 09:00;;;274,3;;08.04.2024 08:45;274,3
08.04.2024 09:15;;;341,3;;08.04.2024 09:00;341,3
08.04.2024 09:30;;;383,3;;08.04.2024 09:15;383,3
08.04.2024 09:45;;;390,9;;08.04.2024 09:30;390,9
08.04.2024 10:00;;;418,1;;08.04.2024 09:45;418,1
08.04.2024 10:15;;;469,1;;08.04.2024 10:00;469,1
08.04.2024 10:30;;;506,9;;08.04.2024 10:15;506,9
08.04.2024 10:45;;;504,8;;08.04.2024 10:30;504,8
08.04.2024 11:00;;;510,5;;08.04.2024 10:45;510,5
08.04.2024 11:15;;;541,1;;08.04.2024 11:00;541,1
08.04.2024 11:30;;;557,3;;08.04.2024 11:15;557,3
08.04.2024 11:45;;;570,1;;08.04.2024 11:30;570,1
08.04.2024 12:00;;;585,9;;08.04.2024 11:45;585,9
08.04.2024 12:15;;;576,2;;08.04.2024 12:00;576,2
08.04.2024 12:30;;;606,5;;08.04.2024 12:15;606,5
08.04.2024 12:45;;;649,5;;08.04.2024 12:30;649,5
08.04.2024 13:00;;;650,9;;08.04.2024 12:45;650,9
08.04.2024 13:15;;;624,8;;08.04.2024 13:00;624,8
08.04.2024 13:30;;;628,9;;08.04.2024 13:15;628,9
08.04.2024 13:45;;;625,4;;08.04.2024 13:30;625,4
08.04.2024 14:00;;;625;;08.04.2024 13:45;625
08.04.2024 14:15;;;636,9;;08.04.2024 14:00;636,9
08.04.2024 14:30;;;629,1;;08.04.2024 14:15;629,1
08.04.2024 14:45;;;665,5;;08.04.2024 14:30;665,5
08.04.2024 15:00;;;628,7;;08.04.2024 14:45;628,7
08.04.2024 15:15;;;620,5;;08.04.2024 15:00;620,5
08.04.2024 15:30;;;635,2;;08.04.2024 15:15;635,2
08.04.2024 15:45;;;617,2;;08.04.2024 15:30;617,2
08.04.2024 16:00;;;608,6;;08.04.2024 15:45;608,6
08.04.2024 16:15;;;603;;08.04.2024 16:00;603
08.04.2024 16:30;;;587,6;;08.04.2024 16:15;587,6
08.04.2024 16:45;;;594,3;;08.04.2024 16:30;594,3
08.04.2024 17:00;;;596,5;;08.04.2024 16:45;596,5
08.04.2024 17:15;;;594,3;;08.04.2024 17:00;594,3
08.04.2024 17:30;;;611,3;;08.04.2024 17:15;611,3
08.04.2024 17:45;;;593,8;;08.04.2024 17:30;593,8
08.04.2024 18:00;;;582,9;;08.04.2024 17:45;582,9
08.04.2024 18:15;;;580,2;;08.04.2024 18:00;580,2
08.04.2024 18:30;;;580,2;;08.04.2024 18:15;580,2
08.04.2024 18:45;;;562,3;;08.04.2024 18:30;562,3
08.04.2024 19:00;;;571,8;;08.04.2024 18:45;571,8
08.04.2024 19:15;;;533,4;;08.04.2024 19:00;533,4
08.04.2024 19:30;;;508,3;;08.04.2024 19:15;508,3
08.04.2024 19:45;;;469,4;;08.04.2024 19:30;469,4
08.04.2024 20:00;;;425,3;;08.04.2024 19:45;425,3
08.04.2024 20:15;;;380;;08.04.2024 20:00;380
08.04.2024 20:30;;;360;;08.04.2024 20:15;360
08.04.2024 20:45;;;325;;08.04.2024 20:30;325
08.04.2024 21:00;;;295;;08.04.2024 20:45;295
08.04.2024 21:15;;;280;;08.04.2024 21:00;280
08.04.2024 21:30;;;265;;08.04.2024 21:15;265
08.04.2024 21:45;;;245;;08.04.2024 21:30;245
08.04.2024 22:00;;;235;;08.04.2024 21:45;235
08.04.2024 22:15;;;225;;08.04.2024 22:00;225
08.04.2024 22:30;;;220;;08.04.2024 22:15;220
08.04.2024 22:45;;;210;;08.04.2024 22:30;210
08.04.2024 23:00;;;215;;08.04.2024 22:45;215
08.04.2024 23:15;;;210;;08.04.2024 23:00;210
08.04.2024 23:30;;;220;;08.04.2024 23:15;220
08.04.2024 23:45;;;220;;08.04.2024 23:30;220
09.04.2024 00:00;;;220;;08.04.2024 23:45;220
09.04.2024 00:15;;;210;;09.04.2024 00:00;210
09.04.2024 00:30;;;210;;09.04.2024 00:15;210
09.04.2024 00:45;;;205;;09.04.2024 00:30;205
09.04.2024 01:00;;;200;;09.04.2024 00:45;200
09.04.2024 01:15;;;205;;09.04.2024 01:00;205
09.04.2024 01:30;;;205;;09.04.2024 01:15;205
09.04.2024 01:45;;;200;;09.04.2024 01:30;200
09.04.2024 02:00;;;195;;09.04.2024 01:45;195
09.04.2024 02:15;;;195;;09.04.2024 02:00;195
09.04.2024 02:30;;;190;;09.04.2024 02:15;190
09.04.2024 02:45;;;190;;09.04.2024 02:30;190
09.04.2024 03:00;;;200;;09.04.2024 02:45;200
09.04.2024 03:15;;;195;;09.04.2024 03:00;195
09.04.2024 03:30;;;190;;09.04.2024 03:15;190
09.04.2024 03:45;;;185;;09.04.2024 03:30;185
09.04.2024 04:00;;;185;;09.04.2024 03:45;185
09.04.2024 04:15;;;205;;09.04.2024 04:00;205
09.04.2024 04:30;;;215;;09.04.2024 04:15;215
09.04.2024 04:45;;;200;;09.04.2024 04:30;200
09.04.2024 05:00;;;195;;09.04.2024 04:45;195
09.04.2024 05:15;;;195;;09.04.2024 05:00;195
09.04.2024 05:30;;;190;;09.04.2024 05:15;190
09.04.2024 05:45;;;200;;09.04.2024 05:30;200
09.04.2024 06:00;;;190;;09.04.2024 05:45;190
09.04.2024 06:15;;;185;;09.04.2024 06:00;185
09.04.2024 06:30;;;175,2;;09.04.2024 06:15;175,2
09.04.2024 06:45;;;166,9;;09.04.2024 06:30;166,9
09.04.2024 07:00;;;169;;09.04.2024 06:45;169
09.04.2024 07:15;;;168,6;;09.04.2024 07:00;168,6
09.04.2024 07:30;;;178,8;;09.04.2024 07:15;178,8
09.04.2024 07:45;;;161;;09.04.2024 07:30;161
09.04.2024 08:00;;;169,4;;09.04.2024 07:45;169,4
09.04.2024 08:15;;;178,8;;09.04.2024 08:00;178,8
09.04.2024 08:30;;;184,1;;09.04.2024 08:15;184,1
09.04.2024 08:45;;;175,1;;09.04.2024 08:30;175,1
09.04.2024 09:00;;;190,4;;09.04.2024 08:45;190,4
09.04.2024 09:15;;;198,6;;09.04.2024 09:00;198,6
09.04.2024 09:30;;;227,8;;09.04.2024 09:15;227,8
09.04.2024 09:45;;;220,8;;09.04.2024 09:30;220,8
09.04.2024 10:00;;;223,4;;09.04.2024 09:45;223,4
09.04.2024 10:15;;;238,4;;09.04.2024 10:00;238,4
09.04.2024 10:30;;;222,2;;09.04.2024 10:15;222,2
09.04.2024 10:45;;;218,1;;09.04.2024 10:30;218,1
09.04.2024 11:00;;;220,7;;09.04.2024 10:45;220,7
09.04.2024 11:15;;;230,9;;09.04.2024 11:00;230,9
09.04.2024 11:30;;;228,3;;09.04.2024 11:15;228,3
09.04.2024 11:45;;;238,2;;09.04.2024 11:30;238,2
09.04.2024 12:00;;;228,4;;09.04.2024 11:45;228,4
09.04.2024 12:15;;;245,2;;09.04.2024 12:00;245,2
09.04.2024 12:30;;;239,9;;09.04.2024 12:15;239,9
09.04.2024 12:45;;;235,2;;09.04.2024 12:30;235,2
09.04.2024 13:00;;;253,7;;09.04.2024 12:45;253,7
09.04.2024 13:15;;;252,2;;09.04.2024 13:00;252,2
09.04.2024 13:30;;;255,7;;09.04.2024 13:15;255,7
09.04.2024 13:45;;;254,2;;09.04.2024 13:30;254,2
09.04.2024 14:00;;;260,8;;09.04.2024 13:45;260,8
09.04.2024 14:15;;;273,4;;09.04.2024 14:00;273,4
09.04.2024 14:30;;;277,6;;09.04.2024 14:15;277,6
09.04.2024 14:45;;;253,6;;09.04.2024 14:30;253,6
09.04.2024 15:00;;;245,1;;09.04.2024 14:45;245,1
09.04.2024 15:15;;;241,4;;09.04.2024 15:00;241,4
09.04.2024 15:30;;;244;;09.04.2024 15:15;244
09.04.2024 15:45;;;250,3;;09.04.2024 15:30;250,3
09.04.2024 16:00;;;248,4;;09.04.2024 15:45;248,4
09.04.2024 16:15;;;243,7;;09.04.2024 16:00;243,7
09.04.2024 16:30;;;245,7;;09.04.2024 16:15;245,7
09.04.2024 16:45;;;243,5;;09.04.2024 16:30;243,5
09.04.2024 17:00;;;251,5;;09.04.2024 16:45;251,5
09.04.2024 17:15;;;268,2;;09.04.2024 17:00;268,2
09.04.2024 17:30;;;260,4;;09.04.2024 17:15;260,4
09.04.2024 17:45;;;260,2;;09.04.2024 17:30;260,2
09.04.2024 18:00;;;249,5;;09.04.2024 17:45;249,5
09.04.2024 18:15;;;248;;09.04.2024 18:00;248
09.04.2024 18:30;;;238,2;;09.04.2024 18:15;238,2
09.04.2024 18:45;;;216,7;;09.04.2024 18:30;216,7
09.04.2024 19:00;;;224,6;;09.04.2024 18:45;224,6
09.04.2024 19:15;;;219,8;;09.04.2024 19:00;219,8
09.04.2024 19:30;;;224,7;;09.04.2024 19:15;224,7
09.04.2024 19:45;;;220,9;;09.04.2024 19:30;220,9
09.04.2024 20:00;;;215;;09.04.2024 19:45;215
09.04.2024 20:15;;;220;;09.04.2024 20:00;220
09.04.2024 20:30;;;240;;09.04.2024 20:15;240
09.04.2024 20:45;;;225;;09.04.2024 20:30;225
09.04.2024 21:00;;;240;;09.04.2024 20:45;240
09.04.2024 21:15;;;230;;09.04.2024 21:00;230
09.04.2024 21:30;;;230;;09.04.2024 21:15;230
09.04.2024 21:45;;;215;;09.04.2024 21:30;215
09.04.2024 22:00;;;210;;09.04.2024 21:45;210
09.04.2024 22:15;;;205;;09.04.2024 22:00;205
09.04.2024 22:30;;;190;;09.04.2024 22:15;190
09.04.2024 22:45;;;190;;09.04.2024 22:30;190
09.04.2024 23:00;;;190;;09.04.2024 22:45;190
09.04.2024 23:15;;;185;;09.04.2024 23:00;185
09.04.2024 23:30;;;185;;09.04.2024 23:15;185
09.04.2024 23:45;;;185;;09.04.2024 23:30;185
10.04.2024 00:00;;;180;;09.04.2024 23:45;180
10.04.2024 00:15;;;185;;10.04.2024 00:00;185
10.04.2024 00:30;;;185;;10.04.2024 00:15;185
10.04.2024 00:45;;;180;;10.04.2024 00:30;180
10.04.2024 01:00;;;180;;10.04.2024 00:45;180
10.04.2024 01:15;;;195;;10.04.2024 01:00;195
10.04.2024 01:30;;;195;;10.04.2024 01:15;195
10.04.2024 01:45;;;185;;10.04.2024 01:30;185
10.04.2024 02:00;;;180;;10.04.2024 01:45;180
10.04.2024 02:15;;;185;;10.04.2024 02:00;185
10.04.2024 02:30;;;185;;10.04.2024 02:15;185
10.04.2024 02:45;;;190;;10.04.2024 02:30;190
10.04.2024 03:00;;;190;;10.04.2024 02:45;190
10.04.2024 03:15;;;205;;10.04.2024 03:00;205
10.04.2024 03:30;;;180;;10.04.2024 03:15;180
10.04.2024 03:45;;;180;;10.04.2024 03:30;180
10.04.2024 04:00;;;175;;10.04.2024 03:45;175
10.04.2024 04:15;;;185;;10.04.2024 04:00;185
10.04.2024 04:30;;;180;;10.04.2024 04:15;180
10.04.2024 04:45;;;175;;10.04.2024 04:30;175
10.04.2024 05:00;;;180;;10.04.2024 04:45;180
10.04.2024 05:15;;;180;;10.04.2024 05:00;180
10.04.2024 05:30;;;175;;10.04.2024 05:15;175
10.04.2024 05:45;;;170;;10.04.2024 05:30;170
10.04.2024 06:00;;;165;;10.04.2024 05:45;165
10.04.2024 06:15;;;165;;10.04.2024 06:00;165
10.04.2024 06:30;;;165;;10.04.2024 06:15;165
10.04.2024 06:45;;;165,1;;10.04.2024 06:30;165,1
10.04.2024 07:00;;;172,2;;10.04.2024 06:45;172,2
10.04.2024 07:15;;;181,7;;10.04.2024 07:00;181,7
10.04.2024 07:30;;;176,2;;10.04.2024 07:15;176,2
10.04.2024 07:45;;;165,4;;10.04.2024 07:30;165,4
10.04.2024 08:00;;;219,6;;10.04.2024 07:45;219,6
10.04.2024 08:15;;;232,8;;10.04.2024 08:00;232,8
10.04.2024 08:30;;;247,2;;10.04.2024 08:15;247,2
10.04.2024 08:45;;;265,6;;10.04.2024 08:30;265,6
10.04.2024 09:00;;;308,9;;10.04.2024 08:45;308,9
10.04.2024 09:15;;;319,3;;10.04.2024 09:00;319,3
10.04.2024 09:30;;;350,3;;10.04.2024 09:15;350,3
10.04.2024 09:45;;;402,1;;10.04.2024 09:30;402,1
10.04.2024 10:00;;;431,4;;10.04.2024 09:45;431,4
10.04.2024 10:15;;;456,7;;10.04.2024 10:00;456,7
10.04.2024 10:30;;;485,4;;10.04.2024 10:15;485,4
10.04.2024 10:45;;;524;;10.04.2024 10:30;524
10.04.2024 11:00;;;525,7;;10.04.2024 10:45;525,7
10.04.2024 11:15;;;544,7;;10.04.2024 11:00;544,7
10.04.2024 11:30;;;550,3;;10.04.2024 11:15;550,3
10.04.2024 11:45;;;562,1;;10.04.2024 11:30;562,1
10.04.2024 12:00;;;579,7;;10.04.2024 11:45;579,7
10.04.2024 12:15;;;604,9;;10.04.2024 12:00;604,9
10.04.2024 12:30;;;599;;10.04.2024 12:15;599
10.04.2024 12:45;;;628,3;;10.04.2024 12:30;628,3
10.04.2024 13:00;;;623,4;;10.04.2024 12:45;623,4
10.04.2024 13:15;;;620,6;;10.04.2024 13:00;620,6
10.04.2024 13:30;;;617,1;;10.04.2024 13:15;617,1
10.04.2024 13:45;;;636,1;;10.04.2024 13:30;636,1
10.04.2024 14:00;;;627,6;;10.04.2024 13:45;627,6
10.04.2024 14:15;;;622,3;;10.04.2024 14:00;622,3
10.04.2024 14:30;;;600,5;;10.04.2024 14:15;600,5
10.04.2024 14:45;;;604,6;;10.04.2024 14:30;604,6
10.04.2024 15:00;;;587,1;;10.04.2024 14:45;587,1
10.04.2024 15:15;;;598,1;;10.04.2024 15:00;598,1
10.04.2024 15:30;;;603,7;;10.04.2024 15:15;603,7
10.04.2024 15:45;;;598,4;;10.04.2024 15:30;598,4
10.04.2024 16:00;;;578,4;;10.04.2024 15:45;578,4
10.04.2024 16:15;;;586;;10.04.2024 16:00;586
10.04.2024 16:30;;;574,5;;10.04.2024 16:15;574,5
10.04.2024 16:45;;;587,3;;10.04.2024 16:30;587,3
10.04.2024 17:00;;;573,5;;10.04.2024 16:45;573,5
10.04.2024 17:15;;;564;;10.04.2024 17:00;564
10.04.2024 17:30;;;581,7;;10.04.2024 17:15;581,7
10.04.2024 17:45;;;594,1;;10.04.2024 17:30;594,1
10.04.2024 18:00;;;597,7;;10.04.2024 17:45;597,7
10.04.2024 18:15;;;572,5;;10.04.2024 18:00;572,5
10.04.2024 18:30;;;552,5;;10.04.2024 18:15;552,5
10.04.2024 18:45;;;554;;10.04.2024 18:30;554
10.04.2024 19:00;;;535;;10.04.2024 18:45;535
10.04.2024 19:15;;;512,2;;10.04.2024 19:00;512,2
10.04.2024 19:30;;;481,5;;10.04.2024 19:15;481,5
10.04.2024 19:45;;;451,5;;10.04.2024 19:30;451,5
10.04.2024 20:00;;;406,8;;10.04.2024 19:45;406,8
10.04.2024 20:15;;;345;;10.04.2024 20:00;345
10.04.2024 20:30;;;320;;10.04.2024 20:15;320
10.04.2024 20:45;;;300;;10.04.2024 20:30;300
10.04.2024 21:00;;;270;;10.04.2024 20:45;270
10.04.2024 21:15;;;270;;10.04.2024 21:00;270
10.04.2024 21:30;;;245;;10.04.2024 21:15;245
10.04.2024 21:45;;;220;;10.04.2024 21:30;220
10.04.2024 22:00;;;215;;10.04.2024 21:45;215
10.04.2024 22:15;;;200;;10.04.2024 22:00;200
10.04.2024 22:30;;;200;;10.04.2024 22:15;200
10.04.2024 22:45;;;205;;10.04.2024 22:30;205
10.04.2024 23:00;;;195;;10.04.2024 22:45;195
10.04.2024 23:15;;;200;;10.04.2024 23:00;200
10.04.2024 23:30;;;195;;10.04.2024 23:15;195
10.04.2024 23:45;;;195;;10.04.2024 23:30;195
11.04.2024 00:00;;;200;;10.04.2024 23:45;200
11.04.2024 00:15;;;200;;11.04.2024 00:00;200
11.04.2024 00:30;;;195;;11.04.2024 00:15;195
11.04.2024 00:45;;;185;;11.04.2024 00:30;185
11.04.2024 01:00;;;195;;11.04.2024 00:45;195
11.04.2024 01:15;;;205;;11.04.2024 01:00;205
11.04.2024 01:30;;;200;;11.04.2024 01:15;200
11.04.2024 01:45;;;190;;11.04.2024 01:30;190
11.04.2024 02:00;;;190;;11.04.2024 01:45;190
11.04.2024 02:15;;;195;;11.04.2024 02:00;195
11.04.2024 02:30;;;195;;11.04.2024 02:15;195
11.04.2024 02:45;;;190;;11.04.2024 02:30;190
11.04.2024 03:00;;;195;;11.04.2024 02:45;195
11.04.2024 03:15;;;180;;11.04.2024 03:00;180
11.04.2024 03:30;;;180;;11.04.2024 03:15;180
11.04.2024 03:45;;;180;;11.04.2024 03:30;180
11.04.2024 04:00;;;180;;11.04.2024 03:45;180
11.04.2024 04:15;;;185;;11.04.2024 04:00;185
11.04.2024 04:30;;;180;;11.04.2024 04:15;180
11.04.2024 04:45;;;180;;11.04.2024 04:30;180
11.04.2024 05:00;;;190;;11.04.2024 04:45;190
11.04.2024 05:15;;;175;;11.04.2024 05:00;175
11.04.2024 05:30;;;175;;11.04.2024 05:15;175
11.04.2024 05:45;;;180;;11.04.2024 05:30;180
11.04.2024 06:00;;;170;;11.04.2024 05:45;170
11.04.2024 06:15;;;170;;11.04.2024 06:00;170
11.04.2024 06:30;;;163,1;;11.04.2024 06:15;163,1
11.04.2024 06:45;;;157,2;;11.04.2024 06:30;157,2
11.04.2024 07:00;;;173,8;;11.04.2024 06:45;173,8
11.04.2024 07:15;;;177,1;;11.04.2024 07:00;177,1
11.04.2024 07:30;;;188,6;;11.04.2024 07:15;188,6
11.04.2024 07:45;;;191,4;;11.04.2024 07:30;191,4
11.04.2024 08:00;;;200,6;;11.04.2024 07:45;200,6
11.04.2024 08:15;;;230,5;;11.04.2024 08:00;230,5
11.04.2024 08:30;;;245,4;;11.04.2024 08:15;245,4
11.04.2024 08:45;;;275,4;;11.04.2024 08:30;275,4
11.04.2024 09:00;;;295,6;;11.04.2024 08:45;295,6
11.04.2024 09:15;;;353,2;;11.04.2024 09:00;353,2
11.04.2024 09:30;;;388,1;;11.04.2024 09:15;388,1
11.04.2024 09:45;;;391;;11.04.2024 09:30;391
11.04.2024 10:00;;;426,1;;11.04.2024 09:45;426,1
11.04.2024 10:15;;;485,9;;11.04.2024 10:00;485,9
11.04.2024 10:30;;;515,1;;11.04.2024 10:15;515,1
11.04.2024 10:45;;;532,5;;11.04.2024 10:30;532,5
11.04.2024 11:00;;;540,5;;11.04.2024 10:45;540,5
11.04.2024 11:15;;;562,4;;11.04.2024 11:00;562,4
11.04.2024 11:30;;;593,8;;11.04.2024 11:15;593,8
11.04.2024 11:45;;;616,2;;11.04.2024 11:30;616,2
11.04.2024 12:00;;;619,8;;11.04.2024 11:45;619,8
11.04.2024 12:15;;;615;;11.04.2024 12:00;615
11.04.2024 12:30;;;605,8;;11.04.2024 12:15;605,8
11.04.2024 12:45;;;624,8;;11.04.2024 12:30;624,8
11.04.2024 13:00;;;627,1;;11.04.2024 12:45;627,1
11.04.2024 13:15;;;620,1;;11.04.2024 13:00;620,1
11.04.2024 13:30;;;636,7;;11.04.2024 13:15;636,7
11.04.2024 13:45;;;643,9;;11.04.2024 13:30;643,9
11.04.2024 14:00;;;634,9;;11.04.2024 13:45;634,9
11.04.2024 14:15;;;611,8;;11.04.2024 14:00;611,8
11.04.2024 14:30;;;632,6;;11.04.2024 14:15;632,6
11.04.2024 14:45;;;601,3;;11.04.2024 14:30;601,3
11.04.2024 15:00;;;629,8;;11.04.2024 14:45;629,8
11.04.2024 15:15;;;638,5;;11.04.2024 15:00;638,5
11.04.2024 15:30;;;600,6;;11.04.2024 15:15;600,6
11.04.2024 15:45;;;567,7;;11.04.2024 15:30;567,7
11.04.2024 16:00;;;578,8;;11.04.2024 15:45;578,8
11.04.2024 16:15;;;586,2;;11.04.2024 16:00;586,2
11.04.2024 16:30;;;593,6;;11.04.2024 16:15;593,6
11.04.2024 16:45;;;579,7;;11.04.2024 16:30;579,7
11.04.2024 17:00;;;583,4;;11.04.2024 16:45;583,4
11.04.2024 17:15;;;591,9;;11.04.2024 17:00;591,9
11.04.2024 17:30;;;581,5;;11.04.2024 17:15;581,5
11.04.2024 17:45;;;585,2;;11.04.2024 17:30;585,2
11.04.2024 18:00;;;574,6;;11.04.2024 17:45;574,6
11.04.2024 18:15;;;558,9;;11.04.2024 18:00;558,9
11.04.2024 18:30;;;563,2;;11.04.2024 18:15;563,2
11.04.2024 18:45;;;559,6;;11.04.2024 18:30;559,6
11.04.2024 19:00;;;552,9;;11.04.2024 18:45;552,9
11.04.2024 19:15;;;534,2;;11.04.2024 19:00;534,2
11.04.2024 19:30;;;503,8;;11.04.2024 19:15;503,8
11.04.2024 19:45;;;446,5;;11.04.2024 19:30;446,5
11.04.2024 20:00;;;390,3;;11.04.2024 19:45;390,3
11.04.2024 20:15;;;340;;11.04.2024 20:00;340
11.04.2024 20:30;;;320;;11.04.2024 20:15;320
11.04.2024 20:45;;;285;;11.04.2024 20:30;285
11.04.2024 21:00;;;260;;11.04.2024 20:45;260
11.04.2024 21:15;;;240;;11.04.2024 21:00;240
11.04.2024 21:30;;;220;;11.04.2024 21:15;220
11.04.2024 21:45;;;205;;11.04.2024 21:30;205
11.04.2024 22:00;;;210;;11.04.2024 21:45;210
11.04.2024 22:15;;;190;;11.04.2024 22:00;190
11.04.2024 22:30;;;200;;11.04.2024 22:15;200
11.04.2024 22:45;;;195;;11.04.2024 22:30;195
11.04.2024 23:00;;;205;;11.04.2024 22:45;205
11.04.2024 23:15;;;195;;11.04.2024 23:00;195
11.04.2024 23:30;;;195;;11.04.2024 23:15;195
11.04.2024 23:45;;;190;;11.04.2024 23:30;190
12.04.2024 00:00;;;205;;11.04.2024 23:45;205
12.04.2024 00:15;;;200;;12.04.2024 00:00;200
12.04.2024 00:30;;;190;;12.04.2024 00:15;190
12.04.2024 00:45;;;190;;12.04.2024 00:30;190
12.04.2024 01:00;;;195;;12.04.2024 00:45;195
12.04.2024 01:15;;;190;;12.04.2024 01:00;190
12.04.2024 01:30;;;190;;12.04.2024 01:15;190
12.04.2024 01:45;;;190;;12.04.2024 01:30;190
12.04.2024 02:00;;;190;;12.04.2024 01:45;190
12.04.2024 02:15;;;185;;12.04.2024 02:00;185
12.04.2024 02:30;;;185;;12.04.2024 02:15;185
12.04.2024 02:45;;;190;;12.04.2024 02:30;190
12.04.2024 03:00;;;190;;12.04.2024 02:45;190
12.04.2024 03:15;;;185;;12.04.2024 03:00;185
12.04.2024 03:30;;;180;;12.04.2024 03:15;180
12.04.2024 03:45;;;185;;12.04.2024 03:30;185
12.04.2024 04:00;;;195;;12.04.2024 03:45;195
12.04.2024 04:15;;;215;;12.04.2024 04:00;215
12.04.2024 04:30;;;195;;12.04.2024 04:15;195
12.04.2024 04:45;;;200;;12.04.2024 04:30;200
12.04.2024 05:00;;;190;;12.04.2024 04:45;190
12.04.2024 05:15;;;190;;12.04.2024 05:00;190
12.04.2024 05:30;;;180;;12.04.2024 05:15;180
12.04.2024 05:45;;;175;;12.04.2024 05:30;175
12.04.2024 06:00;;;175;;12.04.2024 05:45;175
12.04.2024 06:15;;;165;;12.04.2024 06:00;165
12.04.2024 06:30;;;170;;12.04.2024 06:15;170
12.04.2024 06:45;;;180;;12.04.2024 06:30;180
12.04.2024 07:00;;;176,1;;12.04.2024 06:45;176,1
12.04.2024 07:15;;;175,2;;12.04.2024 07:00;175,2
12.04.2024 07:30;;;198,6;;12.04.2024 07:15;198,6
12.04.2024 07:45;;;196,8;;12.04.2024 07:30;196,8
12.04.2024 08:00;;;222,5;;12.04.2024 07:45;222,5
12.04.2024 08:15;;;245,6;;12.04.2024 08:00;245,6
12.04.2024 08:30;;;236,7;;12.04.2024 08:15;236,7
12.04.2024 08:45;;;269,5;;12.04.2024 08:30;269,5
12.04.2024 09:00;;;301;;12.04.2024 08:45;301
12.04.2024 09:15;;;350,8;;12.04.2024 09:00;350,8
12.04.2024 09:30;;;375,1;;12.04.2024 09:15;375,1
12.04.2024 09:45;;;377,4;;12.04.2024 09:30;377,4
12.04.2024 10:00;;;384,3;;12.04.2024 09:45;384,3
12.04.2024 10:15;;;455,4;;12.04.2024 10:00;455,4
12.04.2024 10:30;;;522,7;;12.04.2024 10:15;522,7
12.04.2024 10:45;;;549,7;;12.04.2024 10:30;549,7
12.04.2024 11:00;;;557;;12.04.2024 10:45;557
12.04.2024 11:15;;;550;;12.04.2024 11:00;550
12.04.2024 11:30;;;593,6;;12.04.2024 11:15;593,6
12.04.2024 11:45;;;600,3;;12.04.2024 11:30;600,3
12.04.2024 12:00;;;616,3;;12.04.2024 11:45;616,3
12.04.2024 12:15;;;614,4;;12.04.2024 12:00;614,4
12.04.2024 12:30;;;625,9;;12.04.2024 12:15;625,9
12.04.2024 12:45;;;632,6;;12.04.2024 12:30;632,6
12.04.2024 13:00;;;627,2;;12.04.2024 12:45;627,2
12.04.2024 13:15;;;627,4;;12.04.2024 13:00;627,4
12.04.2024 13:30;;;604,5;;12.04.2024 13:15;604,5
12.04.2024 13:45;;;615,8;;12.04.2024 13:30;615,8
12.04.2024 14:00;;;625,7;;12.04.2024 13:45;625,7
12.04.2024 14:15;;;616,2;;12.04.2024 14:00;616,2
12.04.2024 14:30;;;616;;12.04.2024 14:15;616
12.04.2024 14:45;;;623,7;;12.04.2024 14:30;623,7
12.04.2024 15:00;;;638,7;;12.04.2024 14:45;638,7
12.04.2024 15:15;;;612,1;;12.04.2024 15:00;612,1
12.04.2024 15:30;;;601,2;;12.04.2024 15:15;601,2
12.04.2024 15:45;;;619,7;;12.04.2024 15:30;619,7
12.04.2024 16:00;;;634,9;;12.04.2024 15:45;634,9
12.04.2024 16:15;;;615;;12.04.2024 16:00;615
12.04.2024 16:30;;;586,5;;12.04.2024 16:15;586,5
12.04.2024 16:45;;;600,3;;12.04.2024 16:30;600,3
12.04.2024 17:00;;;600,7;;12.04.2024 16:45;600,7
12.04.2024 17:15;;;594,5;;12.04.2024 17:00;594,5
12.04.2024 17:30;;;601,2;;12.04.2024 17:15;601,2
12.04.2024 17:45;;;600,5;;12.04.2024 17:30;600,5
12.04.2024 18:00;;;595,5;;12.04.2024 17:45;595,5
12.04.2024 18:15;;;579,7;;12.04.2024 18:00;579,7
12.04.2024 18:30;;;592;;12.04.2024 18:15;592
12.04.2024 18:45;;;578,6;;12.04.2024 18:30;578,6
12.04.2024 19:00;;;566,8;;12.04.2024 18:45;566,8
12.04.2024 19:15;;;543,7;;12.04.2024 19:00;543,7
12.04.2024 19:30;;;507,2;;12.04.2024 19:15;507,2
12.04.2024 19:45;;;454,3;;12.04.2024 19:30;454,3
12.04.2024 20:00;;;390,6;;12.04.2024 19:45;390,6
12.04.2024 20:15;;;365;;12.04.2024 20:00;365
12.04.2024 20:30;;;315;;12.04.2024 20:15;315
12.04.2024 20:45;;;290;;12.04.2024 20:30;290
12.04.2024 21:00;;;270;;12.04.2024 20:45;270
12.04.2024 21:15;;;270;;12.04.2024 21:00;270
12.04.2024 21:30;;;250;;12.04.2024 21:15;250
12.04.2024 21:45;;;230;;12.04.2024 21:30;230
12.04.2024 22:00;;;225;;12.04.2024 21:45;225
12.04.2024 22:15;;;210;;12.04.2024 22:00;210
12.04.2024 22:30;;;215;;12.04.2024 22:15;215
12.04.2024 22:45;;;215;;12.04.2024 22:30;215
12.04.2024 23:00;;;210;;12.04.2024 22:45;210
12.04.2024 23:15;;;200;;12.04.2024 23:00;200
12.04.2024 23:30;;;200;;12.04.2024 23:15;200
12.04.2024 23:45;;;205;;12.04.2024 23:30;205
13.04.2024 00:00;;;210;;12.04.2024 23:45;210
13.04.2024 00:15;;;200;;13.04.2024 00:00;200
13.04.2024 00:30;;;195;;13.04.2024 00:15;195
